90612,"Whittier","CA",33.79,-118.3,-8,1
90620,"Buena Park","CA",33.84,-118.01,-8,1
90621,"Buena Park","CA",33.88,-117.99,-8,1
90622,"Buena Park","CA",33.64,-117.77,-8,1
90623,"La Palma","CA",33.85,-118.04,-8,1
90624,"Buena Park","CA",33.64,-117.77,-8,1
90630,"Cypress","CA",33.82,-118.04,-8,1
90631,"La Habra","CA",33.93,-117.95,-8,1
90632,"La Habra","CA",33.64,-117.77,-8,1
90633,"La Habra","CA",33.64,-117.77,-8,1
90637,"La Mirada","CA",33.79,-118.3,-8,1
90638,"La Mirada","CA",33.9,-118.01,-8,1
90639,"La Mirada","CA",33.91,-118.02,-8,1
90640,"Montebello","CA",34.01,-118.11,-8,1
90650,"Norwalk","CA",33.91,-118.08,-8,1
90651,"Norwalk","CA",33.79,-118.3,-8,1
90652,"Norwalk","CA",33.79,-118.3,-8,1
90659,"Norwalk","CA",33.79,-118.3,-8,1
90660,"Pico Rivera","CA",33.99,-118.09,-8,1
90661,"Pico Rivera","CA",33.79,-118.3,-8,1
90662,"Pico Rivera","CA",33.79,-118.3,-8,1
90665,"Pico Rivera","CA",33.79,-118.3,-8,1
90670,"Santa Fe Springs","CA",33.93,-118.07,-8,1
90671,"Santa Fe Springs","CA",33.79,-118.3,-8,1
90680,"Stanton","CA",33.8,-118,-8,1
90701,"Artesia","CA",33.87,-118.08,-8,1
90702,"Artesia","CA",33.79,-118.3,-8,1
90703,"Cerritos","CA",33.87,-118.07,-8,1
90704,"Avalon","CA",33.37,-118.41,-8,1
90706,"Bellflower","CA",33.89,-118.13,-8,1
90707,"Bellflower","CA",33.79,-118.3,-8,1
90710,"Harbor City","CA",33.8,-118.3,-8,1
90711,"Lakewood","CA",33.79,-118.3,-8,1
90712,"Lakewood","CA",33.85,-118.15,-8,1
90713,"Lakewood","CA",33.85,-118.11,-8,1
90714,"Lakewood","CA",33.85,-118.13,-8,1
90715,"Lakewood","CA",33.84,-118.08,-8,1
90716,"Hawaiian Gardens","CA",33.83,-118.07,-8,1
90717,"Lomita","CA",33.79,-118.32,-8,1
90720,"Los Alamitos","CA",33.79,-118.07,-8,1
90721,"Los Alamitos","CA",33.64,-117.77,-8,1
90723,"Paramount","CA",33.9,-118.16,-8,1
90731,"San Pedro","CA",33.73,-118.29,-8,1
90732,"San Pedro","CA",33.74,-118.31,-8,1
90733,"San Pedro","CA",33.79,-118.3,-8,1
90734,"San Pedro","CA",33.79,-118.3,-8,1
90740,"Seal Beach","CA",33.76,-118.08,-8,1
90742,"Sunset Beach","CA",33.72,-118.07,-8,1
90743,"Surfside","CA",33.73,-118.09,-8,1
90744,"Wilmington","CA",33.78,-118.26,-8,1
90745,"Carson","CA",33.82,-118.27,-8,1
90746,"Carson","CA",33.86,-118.26,-8,1
90747,"Carson","CA",33.87,-118.25,-8,1
90748,"Wilmington","CA",33.79,-118.3,-8,1
90749,"Carson","CA",33.79,-118.3,-8,1
90755,"Long Beach","CA",33.8,-118.17,-8,1
90774,"Los Angeles","CA",33.78,-118.24,-8,1
90801,"Long Beach","CA",33.8,-118.2,-8,1
90802,"Long Beach","CA",33.77,-118.19,-8,1
90803,"Long Beach","CA",33.76,-118.13,-8,1
90804,"Long Beach","CA",33.78,-118.15,-8,1
90805,"Long Beach","CA",33.87,-118.18,-8,1
90806,"Long Beach","CA",33.8,-118.19,-8,1
90807,"Long Beach","CA",33.83,-118.18,-8,1
90808,"Long Beach","CA",33.82,-118.11,-8,1
90809,"Long Beach","CA",33.79,-118.3,-8,1
90810,"Long Beach","CA",33.82,-118.21,-8,1
90813,"Long Beach","CA",33.78,-118.19,-8,1
90814,"Long Beach","CA",33.77,-118.14,-8,1
90815,"Long Beach","CA",33.8,-118.12,-8,1
90822,"Long Beach","CA",33.78,-118.12,-8,1
90831,"Long Beach","CA",33.77,-118.2,-8,1
90832,"Long Beach","CA",33.79,-118.3,-8,1
90833,"Long Beach","CA",33.77,-118.2,-8,1
90834,"Long Beach","CA",33.77,-118.2,-8,1
90835,"Long Beach","CA",33.77,-118.2,-8,1
90840,"Long Beach","CA",33.78,-118.12,-8,1
90842,"Long Beach","CA",33.79,-118.3,-8,1
90844,"Long Beach","CA",33.79,-118.3,-8,1
90845,"Long Beach","CA",33.79,-118.3,-8,1
90846,"Long Beach","CA",33.82,-118.15,-8,1
90847,"Long Beach","CA",33.79,-118.3,-8,1
90848,"Long Beach","CA",33.79,-118.3,-8,1
90853,"Long Beach","CA",33.79,-118.3,-8,1
90879,"Rancho Palos Verdes","CA",33.77,-118.31,-8,1
90888,"Long Beach","CA",33.79,-118.3,-8,1
91001,"Altadena","CA",34.19,-118.14,-8,1
91003,"Altadena","CA",33.79,-118.3,-8,1
91006,"Arcadia","CA",34.13,-118.03,-8,1
91007,"Arcadia","CA",34.13,-118.05,-8,1
